timestamp,ear,blink_count,eye_closure_duration,phone_detected,distraction_duration
1770998750.4846754,0.26616902197514836,0,0,0,0
1770998750.5866566,0.2680204457767995,0,0,0,0
1770998750.682645,0.2550865776167846,0,0,0,0
1770998750.775741,0.25530391391503965,0,0,0,0
1770998750.8851187,0.2672345115241519,0,0,0,0
1770998750.9850557,0.2801153224252606,0,0,0,0
1770998751.1696131,0.2300022511254748,0,0,0,0
1770998751.3001666,0.27703121699272437,0,0,0,0
1770998751.4314344,0.2643893348234824,0,0,0,0
1770998751.584943,0.2722609111195617,0,0,0,0
1770998751.7799401,0.2719786283282924,0,0,0,0
1770998751.9051044,0.2500294697420241,0,0,0,0
1770998752.0276108,0.26031303123740795,0,0,0,0
1770998752.1613655,0.28151340093167965,0,0,0,0
1770998752.278166,0.26155699722491677,0,0,0,0
1770998752.3927004,0.2568012080801779,0,0,0,0
1770998752.5092294,0.2623282840361797,0,0,0,0
1770998752.6456525,0.27081163881907927,0,0,0,0
1770998752.8102028,0.2645414897845921,0,0,0,0
1770998752.9339316,0.25641507451247325,0,0,0,0
1770998753.0658188,0.25143290558690623,0,0,0,0
1770998753.260531,0.2693850260962719,0,0,0,0
1770998753.5820832,0.2777667411111798,0,0,0,0
1770998753.7543955,0.2931969323298187,0,0,0,0
1770998753.8610516,0.2672231308867172,0,0,0,0
1770998753.968857,0.2582979030275253,0,0,0,0
1770998754.0767384,0.25090181144681156,0,0,0,0
1770998754.1967409,0.20885366364719982,0,0,0,0
1770998754.2995865,0.21091131048157524,0,0,0,0
1770998754.399914,0.24264388758597447,0,0,0,0
1770998754.4970706,0.23982309512621108,0,0,0,0
1770998754.5910182,0.2323950952444701,0,0,0,0
1770998754.6958904,0.22290103489513613,0,0,0,0
1770998754.7937803,0.23803092030585504,0,0,0,0
1770998754.8857121,0.21728508960414666,0,0,0,0
1770998754.9777195,0.21715162833631857,0,0,0,0
1770998755.070729,0.2202411972852525,0,0,0,0
1770998755.1647906,0.24620643541249412,0,0,0,0
1770998755.266995,0.1951258315596292,0,0,0,0
1770998755.3653696,0.22040492693532449,0,0,0,0
1770998755.464959,0.238849758075119,0,0,0,0
1770998755.5679846,0.2342051139900191,0,0,0,0
1770998755.661132,0.25192896247394253,0,0,0,0
1770998755.75129,0.23084262844036701,0,0,0,0
1770998755.846117,0.24954523489098066,0,0,0,0
1770998755.9418142,0.247592673677615,0,0,0,0
1770998756.0371869,0.2529823349580741,0,0,0,0
1770998756.1351652,0.2459161106950894,0,0,0,0
1770998756.229543,0.28533381237272193,0,0,0,0
1770998756.3226116,0.2523243273718332,0,0,0,0
1770998756.4142087,0.2579077128192774,0,0,0,0
1770998756.5052307,0.27128357226141053,0,0,0,0
1770998756.604737,0.23855614463045735,0,0,0,0
1770998756.6983957,0.2563342309217785,0,0,0,0
1770998756.788698,0.2415870879130349,0,0,0,0
1770998756.885722,0.231213023541229,0,0,0,0
1770998756.97707,0.23441872388905355,0,0,0,0
1770998757.069316,0.24782054832557654,0,0,0,0
1770998757.157601,0.24502048629090303,0,0,0,0
1770998757.2477696,0.2038047509806691,0,0,0,0
1770998757.3481042,0.2219055310272553,0,0,0,0
1770998757.4401953,0.24205840142652046,0,0,0,0
1770998757.5443482,0.20524882495505198,0,0,0,0
1770998757.637944,0.23173162538774716,0,0,0,0
1770998757.7341216,0.23981324661635553,0,0,0,0
1770998757.8307981,0.21094399515287465,0,0,0,0
1770998757.9271493,0.2280993324631771,0,0,0,0
1770998758.0205038,0.23536552719121395,0,0,0,0
1770998758.1147676,0.232380141326278,0,0,0,0
1770998758.2079844,0.22502275401737729,0,0,0,0
1770998758.2994142,0.24096270064337014,0,0,0,0
1770998758.394365,0.26181221701908497,0,0,0,0
1770998758.4965827,0.28135655141967963,0,0,0,0
1770998758.5914712,0.2752257719791227,0,0,0,0
1770998758.6849506,0.26022704880724734,0,0,0,0
1770998758.7803342,0.2568400844978648,0,0,0,0
1770998758.8747175,0.26911917448763256,0,0,0,0
1770998758.9716926,0.2757435368837732,0,0,0,0
1770998759.0679047,0.21976889035829444,0,0,0,0
1770998759.175568,0.22325025870700466,0,0,0,0
1770998759.268233,0.22194356873137486,0,0,0,0
1770998759.3637626,0.24991316877917405,0,0,0,0
1770998759.466641,0.2584677385022319,0,0,0,0
1770998759.5619535,0.2839415234444317,0,0,0,0
1770998759.659447,0.26448954998001867,0,0,0,0
1770998759.7531443,0.2810130166902334,0,0,0,0
1770998759.8485398,0.2684643124533044,0,0,0,0
1770998759.9459255,0.2540681682885158,0,0,0,0
1770998760.0666065,0.26785919219816673,0,0,0,0
1770998760.180144,0.2708013647446704,0,0,0,0
1770998760.313992,0.27661894428207734,0,0,0,0
1770998760.4372265,0.2794246165395132,0,0,0,0
1770998760.5683236,0.2512300589465014,0,0,0,0
1770998760.712267,0.28079667278388337,0,0,0,0
1770998760.8445537,0.26391021007052085,0,0,0,0
1770998760.9650223,0.27827936680950155,0,0,0,0
1770998761.1137357,0.2747916628010277,0,0,0,0
1770998761.2366014,0.2870588179365008,0,0,0,0
1770998761.3612034,0.2584465769566268,0,0,0,0
1770998761.4902086,0.2846992267184706,0,0,0,0
1770998761.6135416,0.2785255587891621,0,0,0,0
1770998761.732785,0.25846528592715123,0,0,0,0
1770998761.8475952,0.2673174915270827,0,0,0,0
1770998761.9617078,0.2675499514229641,0,0,0,0
1770998762.080877,0.2634378436461835,0,0,0,0
1770998762.20846,0.270329045510726,0,0,0,0
1770998762.3178072,0.23380523587652438,0,0,0,0
1770998762.4334836,0.2720624347465206,0,0,0,0
1770998762.5484273,0.2430225343468579,0,0,0,0
1770998762.6624422,0.28133669271181855,0,0,0,0
1770998762.7951543,0.2968237050516317,0,0,0,0
1770998762.9001036,0.27984276015074383,0,0,0,0
1770998763.013153,0.3006971083833183,0,0,0,0
1770998763.1213386,0.31140100913424096,0,0,0,0
1770998763.233462,0.27602131348671854,0,0,0,0
1770998763.3410552,0.24881661092063928,0,0,0,0
1770998763.446168,0.2295578825820648,0,0,0,0
1770998763.5549219,0.247978708241526,0,0,0,0
1770998763.6772008,0.23624183220126724,0,0,0,0
1770998763.8776248,0.24726491160384056,0,0,0,0
1770998764.0275517,0.2615307191635873,0,0,0,0
1770998764.150583,0.2391236396926036,0,0,0,0
1770998764.320674,0.25923415331025884,0,0,0,0
1770998764.4382844,0.25966998950518816,0,0,0,0
1770998764.545249,0.2655020291316546,0,0,0,0
1770998764.6544287,0.2753937911413422,0,0,0,0
1770998764.7616186,0.2238469282069013,0,0,0,0
1770998764.867135,0.2387806223191981,0,0,0,0
1770998764.9812002,0.24792363549001428,0,0,0,0
1770998765.1073847,0.22406274956010586,0,0,0,0
1770998765.2271957,0.24787201222771005,0,0,0,0
1770998765.336491,0.25030134660895387,0,0,0,0
1770998765.4503958,0.26873158418893006,0,0,0,0
1770998765.579195,0.26381733898366766,0,0,0,0
1770998765.7964818,0.24496163962345335,0,0,0,0
1770998765.9155016,0.247267780392378,0,0,0,0
1770998766.030061,0.2519177059348613,0,0,0,0
1770998766.19578,0.24103607618142686,0,0,0,0
1770998766.3205047,0.27653255871051713,0,0,0,0
1770998766.4395752,0.29400342671090707,0,0,0,0
1770998766.5636077,0.3112704188559288,0,0,0,0
1770998766.6860375,0.31746409224520167,0,0,0,0
1770998766.7989888,0.31746409224520167,0,0,0,0
1770998766.9177716,0.315205167240158,0,0,0,0
1770998767.0383582,0.30146654133891493,0,0,0,0
1770998767.165566,0.28645946053760674,0,0,0,0
1770998767.2929614,0.29681976170201296,0,0,0,0
1770998767.418887,0.2792695505391968,0,0,0,0
1770998767.5321352,0.2757722253825251,0,0,0,0
1770998767.6584642,0.2847933375290559,0,0,0,0
1770998767.767143,0.2869664321835773,0,0,0,0
1770998767.8849373,0.26340085592450824,0,0,0,0
1770998767.9994338,0.2651616799255087,0,0,0,0
1770998768.1253707,0.2750876904493317,0,0,0,0
1770998768.2558537,0.3040539298755737,0,0,0,0
1770998768.3788302,0.3003077237919778,0,0,0,0
1770998768.7698877,0.29810177417785455,0,0,0,0
1770998768.9294353,0.26169360661368934,0,0,0,0
1770998769.0652156,0.2953356024430862,0,0,0,0
1770998769.191458,0.2878064464845742,0,0,0,0
1770998769.3233576,0.28797292258101154,0,0,0,0
1770998769.4528463,0.28333173166222936,0,0,0,0
1770998769.5798829,0.28448612892479613,0,0,0,0
1770998769.7172806,0.29085639354581727,0,0,0,0
1770998769.850251,0.2792080461771516,0,0,0,0
1770998769.9866796,0.2775475716021091,0,0,0,0
1770998770.1221406,0.2830262840391607,0,0,0,0
1770998770.2543511,0.2672464798287407,0,0,0,0
1770998770.3941612,0.26174005850829585,0,0,0,0
1770998770.523569,0.28397398022232057,0,0,0,0
1770998770.7255938,0.25190224178950343,0,0,0,0
1770998770.860912,0.2842186158423643,0,0,0,0
1770998770.9899664,0.29463057978448676,0,0,0,0
1770998771.131546,0.28439650778578557,0,0,0,0
1770998771.2646873,0.2798671393109191,0,0,0,0
1770998771.3951201,0.27503346353054026,0,0,0,0
1770998771.523938,0.2745367538323484,0,0,0,0
1770998771.659896,0.2833464094872988,0,0,0,0
1770998771.7910752,0.29123518628526635,0,0,0,0
1770998771.923492,0.2813018043471561,0,0,0,0
1770998772.063261,0.3075152903543116,0,0,0,0
1770998772.2059433,0.28937436320063703,0,0,0,0
1770998772.3290637,0.2882425068136303,0,0,0,0
1770998772.4599638,0.3085979052009664,0,0,0,0
1770998772.5949264,0.27722242893452553,0,0,0,0
1770998772.7249227,0.2780472546145305,0,0,0,0
1770998772.8547487,0.2976069588567106,0,0,0,0
1770998772.9942343,0.2816796716339567,0,0,0,0
1770998773.1273804,0.3144384388150131,0,0,0,0
1770998773.2670696,0.3044261849920963,0,0,0,0
1770998773.414387,0.2841930693197344,0,0,0,0
1770998773.5466366,0.2885248610474701,0,0,0,0
1770998773.6974282,0.30203443322240536,0,0,0,0
1770998773.8585632,0.30077247403294405,0,0,0,0
1770998774.0060048,0.31216340602851606,0,0,0,0
1770998774.154549,0.2882020479798585,0,0,0,0
1770998774.2926714,0.298491671565039,0,0,0,0
1770998774.4140563,0.3189820375891138,0,0,0,0
1770998774.5457237,0.2796969043396872,0,0,0,0
1770998774.6800506,0.265343934855449,0,0,0,0
1770998774.8138225,0.27513181058159225,0,0,0,0
1770998774.954589,0.2945871964237526,0,0,0,0
1770998775.0960197,0.319406760816049,0,0,0,0
1770998775.229813,0.30785005184866143,0,0,0,0
1770998775.3587134,0.2902761209474819,0,0,0,0
1770998775.493606,0.2652730480184671,0,0,0,0
1770998775.6193414,0.30122134307909243,0,0,0,0
1770998775.7480063,0.29231860391418313,0,0,0,0
1770998775.8749208,0.2994775487177441,0,0,0,0
1770998776.0066075,0.2935160274223523,0,0,0,0
1770998776.3124828,0.3081371694320894,0,0,0,0
1770998776.4990654,0.2976773515575496,0,0,0,0
1770998776.6799328,0.30394111331321383,0,0,0,0
1770998776.805318,0.29676050824807015,0,0,0,0
1770998776.94712,0.28360548632337157,0,0,0,0
1770998777.0771146,0.2933999781691109,0,0,0,0
1770998777.2230275,0.31085873783721885,0,0,0,0
1770998777.3490512,0.2844987033641936,0,0,0,0
1770998777.4800005,0.2566903496669473,0,0,0,0
1770998777.6153913,0.2730173713164735,0,0,0,0
1770998777.751231,0.2299398384529247,0,0,0,0
1770998777.8798783,0.2627487198981173,0,0,0,0
1770998778.011302,0.2752103848126102,0,0,0,0
1770998778.1429288,0.2717306382355621,0,0,0,0
1770998778.2721643,0.26524763758909276,0,0,0,0
1770998778.4010646,0.2459389594492281,0,0,0,0
1770998778.5335212,0.24803180699954275,0,0,0,0
1770998778.6623664,0.2544911712383703,0,0,0,0
1770998778.793042,0.2737682053557774,0,0,0,0
1770998778.9309795,0.267908588417645,0,0,0,0
1770998779.0630112,0.23275227992061875,0,0,0,0
1770998779.1991143,0.2631487655759927,0,0,0,0
1770998779.3270836,0.26239808923307884,0,0,0,0
1770998779.458556,0.20530804493312765,0,0,0,0
1770998779.5985396,0.23291963314609734,0,0,0,0
1770998779.7247071,0.24826395836276205,0,0,0,0
1770998779.8599503,0.31833712942873643,0,0,0,0
1770998779.9785635,0.2752608953447067,0,0,0,0
1770998780.105525,0.28826790265354457,0,0,0,0
1770998780.2501576,0.29338547072972765,0,0,0,0
1770998780.3651364,0.2836830901873285,0,0,0,0
1770998780.5301328,0.2781043746955111,0,0,0,0
1770998780.67717,0.31541009802468956,0,0,0,0
1770998780.8369262,0.2577409378811763,0,0,0,0
1770998780.9702294,0.28006957206072725,0,0,0,0
1770998781.3099184,0.23704606830350805,0,0,0,0
1770998781.4988835,0.26964068998520224,0,0,0,0
1770998781.6348994,0.2639528193414564,0,0,0,0
1770998781.7729728,0.23754903821077644,0,0,0,0
1770998781.9030619,0.2690275843101444,0,0,0,0
1770998782.0245595,0.30697990086587756,0,0,0,0
1770998782.1601567,0.26535772978562644,0,0,0,0
1770998782.2817452,0.2694281273523811,0,0,0,0
1770998782.3988757,0.251928130529586,0,0,0,0
1770998782.5573895,0.262943426756271,0,0,0,0
1770998782.6964679,0.27628792761146515,0,0,0,0
1770998782.8252487,0.2742585128420397,0,0,0,0
1770998782.9569488,0.2854478401839604,0,0,0,0
1770998783.096151,0.25790352493956137,0,0,0,0
1770998783.2181015,0.2653284420572402,0,0,0,0
1770998783.3501875,0.2781825944376256,0,0,0,0
1770998783.4733799,0.29138461576047325,0,0,0,0
1770998783.5901253,0.2862427042637583,0,0,0,0
1770998783.7039495,0.2842688720602569,0,0,0,0
1770998783.8142948,0.3036581846921008,0,0,0,0
1770998783.9293082,0.3201739942191432,0,0,0,0
1770998784.049706,0.2912608525727443,0,0,0,0
1770998784.1575544,0.29422039691325463,0,0,0,0
1770998784.266788,0.28849474360519944,0,0,0,0
1770998784.3734467,0.29407410869807254,0,0,0,0
1770998784.4900482,0.2893767024749164,0,0,0,0
1770998784.641077,0.28895992816358307,0,0,0,0
1770998784.7607484,0.2870500070123564,0,0,0,0
1770998784.8928752,0.30494987978467036,0,0,0,0
1770998785.0144336,0.2845785840779059,0,0,0,0
1770998785.1569486,0.3191621306395236,0,0,0,0
1770998785.2702725,0.2909593271924353,0,0,0,0
1770998785.3810606,0.2743824627147725,0,0,0,0
1770998785.4887326,0.2847471978148566,0,0,0,0
1770998785.5946326,0.2646193158542783,0,0,0,0
1770998785.7004762,0.29916505888008305,0,0,0,0
1770998785.8115733,0.2861379663491025,0,0,0,0
1770998785.9217606,0.29168587029155574,0,0,0,0
1770998786.0324006,0.23632458126201236,0,0,0,0
1770998786.1492474,0.27782807939098736,0,0,0,0
1770998786.2584941,0.27429411594696407,0,0,0,0
1770998786.3702781,0.2783043577933541,0,0,0,0
1770998786.479277,0.27116025252603526,0,0,0,0
1770998786.5860996,0.26611026102401897,0,0,0,0
1770998786.692579,0.2816106597841779,0,0,0,0
1770998786.7980075,0.2721282244846355,0,0,0,0
1770998786.9001267,0.28962990785742937,0,0,0,0
1770998787.0040748,0.27838960939761004,0,0,0,0
1770998787.106956,0.2578599970889197,0,0,0,0
1770998787.2086499,0.2204592192592575,0,0,0,0
1770998787.313487,0.12179581586177382,0,0,0,0
1770998787.4152148,0.08982204990242068,0,0,0,0
1770998787.5179615,0.13989374195451043,0,0,0,0
1770998787.6286836,0.11471748931172815,0,0,0,0
1770998787.734902,0.09505655759635356,0,0,0,0
1770998787.8440268,0.1298034270040263,0,0,0,0
1770998787.9508455,0.12252105005960612,0,0,0,0
1770998788.0546255,0.13264012484957316,0,0,0,0
1770998788.1588447,0.09991209204769705,0,0,0,0
1770998788.2651324,0.12086666282700367,0,0,0,0
1770998788.3745713,0.09283022984696548,0,0,0,0
1770998788.4791129,0.09631874202518631,0,0,0,0
1770998788.58327,0.1268122406459353,0,0,0,0
1770998788.6867294,0.14053310866958982,0,0,0,0
1770998788.7885494,0.12641510841143436,0,0,0,0
1770998788.8971856,0.1493078061865087,0,0,0,0
1770998789.0186994,0.11845603034015409,0,0,0,0
1770998789.1235883,0.14067503366063763,0,0,0,0
1770998789.229859,0.10269695846831267,0,0,0,0
1770998789.3349433,0.16107809023109732,0,0,0,0
1770998789.4463134,0.19385212600868545,0,0,0,0
1770998789.5499852,0.20275690797897722,0,0,0,0
1770998789.6653748,0.2688227638937456,0,0,0,0
1770998789.7947102,0.28156102192040555,0,0,0,0
1770998789.9208982,0.2749531852212784,0,0,0,0
1770998790.0352929,0.2986846105861638,0,0,0,0
1770998790.1471474,0.2955268628188943,0,0,0,0
1770998790.258895,0.2801147290985039,0,0,0,0
1770998790.3640225,0.29480388239936123,0,0,0,0
1770998790.463789,0.2918704495123594,0,0,0,0
1770998790.562442,0.27368940457249463,0,0,0,0
1770998790.664005,0.25624089003393913,0,0,0,0
1770998790.7683346,0.18145751541693406,0,0,0,0
1770998790.87204,0.22015378623377926,0,0,0,0
1770998790.9729962,0.2576935811836423,0,0,0,0
1770998791.0744772,0.27701783981172157,0,0,0,0
1770998791.1840734,0.27070210672787903,0,0,0,0
1770998791.3082397,0.24922764218736848,0,0,0,0
1770998791.4159498,0.3027422339216852,0,0,0,0
1770998791.5214927,0.24763379685043652,0,0,0,0
1770998791.6271508,0.26476375733571633,0,0,0,0
1770998791.7279358,0.2998676613903727,0,0,0,0
1770998791.840045,0.32156742003621547,0,0,0,0
1770998791.9570334,0.29475403129983857,0,0,0,0
1770998792.078815,0.2750441847955315,0,0,0,0
1770998792.1803627,0.26544664442575056,0,0,0,0
1770998792.2822642,0.2652600440706192,0,0,0,0
1770998792.3854442,0.273231531170664,0,0,0,0
1770998792.4835317,0.2888014450433746,0,0,0,0
1770998792.587479,0.2660186166420891,0,0,0,0
1770998792.6896646,0.2723577079064534,0,0,0,0
1770998792.7922566,0.29360554621295765,0,0,0,0
1770998792.894614,0.2733507080447183,0,0,0,0
1770998792.9994316,0.2888744607742427,0,0,0,0
1770998793.1159008,0.2644807063686294,0,0,0,0
1770998793.2363198,0.2709571989039432,0,0,0,0
1770998793.35385,0.2853158389712711,0,0,0,0
1770998793.4612339,0.27157613467486297,0,0,0,0
1770998793.5626302,0.2501839050802248,0,0,0,0
1770998793.6608627,0.24534682918071116,0,0,0,0
1770998793.7594726,0.2706744174185226,0,0,0,0
1770998793.8613763,0.26407943556278435,0,0,0,0
1770998793.960726,0.2775519957011411,0,0,0,0
1770998794.0592105,0.27109682276796965,0,0,0,0
1770998794.1576393,0.26419205208488655,0,0,0,0
1770998794.2648008,0.24931771279803344,0,0,0,0
1770998794.3750744,0.2975973922945927,0,0,0,0
1770998794.4830484,0.25619171503658766,0,0,0,0
1770998794.5898046,0.25671759938402655,0,0,0,0
1770998794.6930711,0.2421001886333536,0,0,0,0
1770998794.7953176,0.25532887010514005,0,0,0,0
1770998794.8943813,0.2633931867807703,0,0,0,0
1770998794.9941502,0.2753059571902017,0,0,0,0
1770998795.0936606,0.24521081517821341,0,0,0,0
1770998795.1956575,0.25594433931797556,0,0,0,0
1770998795.297535,0.26634634430353826,0,0,0,0
1770998795.3966718,0.2612260004960549,0,0,0,0
1770998795.4999702,0.27200571077354074,0,0,0,0
1770998795.6015627,0.2625792314983266,0,0,0,0
1770998795.7020674,0.2442005701249892,0,0,0,0
1770998795.819068,0.2543648964190174,0,0,0,0
1770998795.9328907,0.27422092089082617,0,0,0,0
1770998796.033178,0.2741120207046396,0,0,0,0
1770998796.1357489,0.2664787708782863,0,0,0,0
1770998796.235369,0.27055440292969557,0,0,0,0
1770998796.3399186,0.25868560109299565,0,0,0,0
1770998796.4409688,0.2548634163649679,0,0,0,0
1770998796.5426023,0.2595411880504394,0,0,0,0
1770998796.6545308,0.2514160622845147,0,0,0,0
1770998796.781477,0.2361610369932901,0,0,0,0
1770998796.8889768,0.25721277963102607,0,0,0,0
1770998796.9920914,0.2770927486998299,0,0,0,0
1770998797.0931222,0.2598978562264653,0,0,0,0
1770998797.191868,0.26449134218990866,0,0,0,0
1770998797.292399,0.2520713639780812,0,0,0,0
1770998797.3910692,0.2484921333393742,0,0,0,0
1770998797.4893348,0.27143746104444744,0,0,0,0
1770998797.60445,0.27788605127955146,0,0,0,0
1770998797.7240338,0.2601270161795288,0,0,0,0
1770998797.82894,0.26893585087480054,0,0,0,0
1770998797.930492,0.172861526318434,0,0,0,0
1770998798.059008,0.20226454451799425,0,0,0,0
1770998798.4095502,0.22695161463582092,0,0,0,0
1770998798.517721,0.23574267849622835,0,0,0,0
1770998798.6188817,0.23114156799474284,0,0,0,0
1770998798.7242856,0.22935068733112635,0,0,0,0
1770998798.835865,0.24554235772154948,0,0,0,0
1770998798.941953,0.2676750650109222,0,0,0,0
1770998799.0506477,0.2523783464385942,0,0,0,0
1770998799.1551242,0.24937304093885956,0,0,0,0
1770998799.2609742,0.24935681827598327,0,0,0,0
1770998799.3697822,0.24183429886065033,0,0,0,0
1770998799.4760654,0.24802723565079116,0,0,0,0
1770998799.582692,0.262426956898222,0,0,0,0
1770998799.6895022,0.2578087202602378,0,0,0,0
1770998799.7932467,0.2514092490305963,0,0,0,0
1770998799.8944032,0.27009947181863814,0,0,0,0
1770998799.9992163,0.27171414898992574,0,0,0,0
1770998800.106104,0.2621893456001166,0,0,0,0
1770998800.2124112,0.27050188798713437,0,0,0,0
1770998800.3199532,0.2523701856455357,0,0,0,0
1770998800.4224012,0.25523121594613657,0,0,0,0
1770998800.528269,0.2428611048078625,0,0,0,0
1770998800.637971,0.24933166442735433,0,0,0,0
1770998800.740017,0.24097376275974228,0,0,0,0
1770998800.8451827,0.22775029342008285,0,0,0,0
1770998800.9533691,0.24295964482889626,0,0,0,0
1770998801.0564966,0.26514254491762884,0,0,0,0
1770998801.1579416,0.2416855670548185,0,0,0,0
1770998801.3023071,0.22716395433622621,0,0,0,0
1770998801.4181883,0.22830362926711767,0,0,0,0
1770998801.5331688,0.23704286031194946,0,0,0,0
1770998801.6443133,0.24325447130549235,0,0,0,0
1770998801.7535877,0.23388233458673535,0,0,0,0
